Row ID,Order ID,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Base Margin,Order Date,Customer Name,Product Name,Ship Date
4607.0,32806.0,Critical,8.0,178.78,0.02,Regular Air,-28.34,20.24,8.99,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,Small Pack,0.46,6/21/2011,Julia West,"DAX Metal Frame, Desktop, Stepped-Edge",6/22/2011
4651.0,33123.0,Medium,41.0,6045.98,0.08,Delivery Truck,-996.67,150.98,66.27,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,Jumbo Box,0.65,11/24/2010,Roy Skaria,Bush Mission Pointe Library,11/26/2010
4656.0,33159.0,Medium,3.0,56.695,0.01,Regular Air,-70.97,20.99,0.99,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Wrap Bag,0.37,4/27/2012,Cindy Schnelling,Accessory21,4/29/2012
4659.0,33186.0,Low,24.0,1350.531,0.01,Regular Air,221.18,65.99,5.26,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Small Box,0.56,8/28/2012,Don Jones,8860,8/30/2012
4687.0,33377.0,High,20.0,100.4,0.06,Regular Air,11.94,5.18,2.04,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Wrap Bag,0.36,7/31/2011,Beth Thompson,Array Memo Cubes,8/2/2011
4688.0,33377.0,High,19.0,327.15,0.04,Regular Air,47.3,17.24,3.26,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,0.56,7/31/2011,Beth Thompson,"Fiskars 8"" Scissors, 2/Pack",8/1/2011
4691.0,33444.0,Medium,11.0,30.51,0.09,Regular Air,-17.68,2.6,2.4,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.58,10/6/2012,Alan Barnes,12 Colored Short Pencils,10/7/2012
4692.0,33444.0,Medium,8.0,127.8,0.07,Regular Air,-30.48,14.97,7.51,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Small Box,0.57,10/6/2012,Alan Barnes,Pizazz Global Quick File,10/8/2012
4738.0,33703.0,Not Specified,4.0,242.36,0.08,Regular Air,-131.48,60.98,1.99,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Small Pack,0.5,2/6/2010,Carl Ludwig,Imation 5.2GB DVD-RAM,2/7/2010
4739.0,33703.0,Not Specified,25.0,802.19,0.0,Regular Air,56.26,29.74,6.64,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Small Box,0.7,2/6/2010,Carl Ludwig,Acco Perma 2700 Stacking Storage Drawers,2/7/2010
4740.0,33703.0,Not Specified,4.0,63.52,0.08,Express Air,-8.47,12.21,4.81,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Small Box,0.58,2/6/2010,Carl Ludwig,Portable Personal File Box,2/8/2010
4746.0,33734.0,Not Specified,13.0,371.94,0.05,Regular Air,106.53,29.14,4.86,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Wrap Bag,0.38,10/17/2011,Jamie Kunitz,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",10/18/2011
4763.0,33888.0,Not Specified,31.0,349.43,0.04,Regular Air,-44.92,11.5,7.19,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.4,8/20/2009,Heather Kirkland,Ibico Covers for Plastic or Wire Binding Elements,8/23/2009
4764.0,33888.0,Not Specified,3.0,58.33,0.02,Regular Air,-35.08,15.7,11.25,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Small Box,0.6,8/20/2009,Heather Kirkland,Hanging Personal Folder File,8/21/2009
4765.0,33888.0,Not Specified,47.0,10377.22,0.05,Delivery Truck,965.48,225.02,28.66,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Jumbo Drum,0.72,8/20/2009,Heather Kirkland,Tennsco Double-Tier Lockers,8/22/2009
4772.0,33894.0,Critical,14.0,140.66,0.0,Regular Air,11.34,9.27,4.39,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Wrap Bag,0.38,6/14/2010,Doug Bickford,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",6/17/2010
4773.0,33894.0,Critical,5.0,42.89,0.02,Regular Air,-32.48,6.84,8.37,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,0.58,6/14/2010,Doug Bickford,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6/15/2010
4774.0,33894.0,Critical,48.0,226.5,0.09,Regular Air,-173.15,4.98,4.62,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Small Pack,0.64,6/14/2010,Doug Bickford,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",6/16/2010
4775.0,33894.0,Critical,13.0,438.93,0.04,Express Air,-119.02,32.98,5.5,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Small Box,0.75,6/14/2010,Doug Bickford,PC Concepts 116 Key Quantum 3000 Keyboard,6/16/2010
4777.0,33922.0,Not Specified,31.0,15251.5,0.06,Delivery Truck,5353.19,500.97,69.3,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Jumbo Drum,0.37,2/27/2010,Carlos Daly,Epson Stylus 1520 Color Inkjet Printer,2/27/2010
4803.0,34177.0,High,13.0,34.42,0.02,Regular Air,9.47,2.61,0.5,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Small Box,0.39,8/15/2009,Toby Braunhardt,Avery 494,8/18/2009
4804.0,34177.0,High,26.0,172.76,0.1,Regular Air,73.18,7.31,0.49,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Small Box,0.38,8/15/2009,Toby Braunhardt,Self-Adhesive Address Labels for Typewriters by Universal,8/16/2009
4805.0,34177.0,High,50.0,853.162,0.1,Regular Air,-83.95,20.99,2.5,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Wrap Bag,0.81,8/15/2009,Toby Braunhardt,Accessory37,8/16/2009
4812.0,34215.0,High,6.0,35.65,0.02,Regular Air,-5.92,5.34,2.99,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.38,5/14/2011,Cari Schnelling,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,5/15/2011
4820.0,34246.0,Critical,49.0,199.86,0.03,Regular Air,-257.11,4.06,6.89,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Small Box,0.6,10/7/2010,Thomas Seio,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,10/8/2010
4821.0,34246.0,Critical,18.0,1888.02,0.03,Regular Air,192.33,99.99,19.99,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Small Box,0.52,10/7/2010,Thomas Seio,AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting,10/8/2010
4822.0,34246.0,Critical,27.0,322.69,0.01,Regular Air,1.91,11.58,6.97,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Envelopes,Small Box,0.35,10/7/2010,Thomas Seio,"Peel & Seel Recycled Catalog Envelopes, Brown",10/9/2010
4864.0,34631.0,Not Specified,5.0,22.06,0.06,Regular Air,-22.28,3.36,6.27,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.4,10/23/2009,Brendan Dodson,Cardinal Poly Pocket Divider Pockets for Ring Binders,10/24/2009
4865.0,34631.0,Not Specified,19.0,12616.2,0.07,Regular Air,2808.22,699.99,24.49,Northwest Territories,Northwest Territories,Corporate,Technology,Copiers and Fax,Large Box,0.41,10/23/2009,Brendan Dodson,Canon PC1060 Personal Laser Copier,10/25/2009
4929.0,35047.0,Medium,31.0,148.17,0.0,Regular Air,-7.06,4.71,0.7,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Rubber Bands,Wrap Bag,0.85,6/9/2010,Charlotte Melton,Sterling Rubber Bands by Alliance,6/11/2010
4957.0,35266.0,Not Specified,39.0,217.25,0.07,Regular Air,33.5,5.84,1.2,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,0.55,1/10/2011,Beth Thompson,Newell 312,1/10/2011
4958.0,35266.0,Not Specified,28.0,5993.74,0.07,Delivery Truck,-998.94,218.75,69.64,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,Jumbo Box,0.77,1/10/2011,Beth Thompson,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,1/12/2011
5031.0,35847.0,Critical,23.0,361.65,0.08,Express Air,-144.27,15.98,8.99,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Small Pack,0.64,1/30/2009,Eugene Barchas,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",1/30/2009
5048.0,36001.0,Low,45.0,1038.82,0.05,Regular Air,-78.36,22.38,15.1,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.38,3/28/2011,Michelle Lonsdale,"Avery Flip-Chart Easel Binder, Black",3/30/2011
5049.0,36001.0,Low,47.0,564.39,0.09,Regular Air,51.82,12.95,4.98,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.4,3/28/2011,Michelle Lonsdale,GBC Binding covers,4/1/2011
5074.0,36134.0,Low,6.0,826.9735,0.01,Regular Air,-413.33,155.99,8.99,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Small Box,0.55,11/22/2010,Grant Carroll,R280,11/22/2010
5075.0,36135.0,Not Specified,33.0,999.226,0.02,Regular Air,381.17,35.99,3.3,Northwest Territories,Northwest Territories,Consumer,Technology,Telephones and Communication,Small Pack,0.39,5/30/2011,Beth Paige,Accessory9,5/31/2011
5138.0,36644.0,High,24.0,2298.32,0.06,Regular Air,218.72,99.99,19.99,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Small Box,0.5,5/13/2012,Dorothy Wardle,U.S. Robotics 56K Internet Call Modem,5/14/2012
5139.0,36646.0,Medium,24.0,1168.15,0.04,Express Air,-743.96,48.91,35.0,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Large Box,0.83,6/8/2010,Muhammed MacIntyre,Tennsco Industrial Shelving,6/9/2010
5154.0,36707.0,Medium,47.0,181.78,0.02,Regular Air,71.56,3.78,0.71,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Rubber Bands,Wrap Bag,0.39,11/29/2009,Charlotte Melton,Staples Bulldog Clip,11/30/2009
5236.0,37253.0,High,46.0,1184.32,0.09,Regular Air,-99.55,26.31,5.89,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,Small Box,0.75,9/1/2012,Muhammed MacIntyre,"Micro Innovations Micro 3000 Keyboard, Black",9/1/2012
5275.0,37541.0,Medium,3.0,71.94,0.01,Regular Air,-70.68,20.95,5.99,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,Small Box,0.65,2/26/2010,Claudia Miner,"Fellowes Basic 104-Key Keyboard, Platinum",2/28/2010
5276.0,37541.0,Medium,10.0,550.61,0.08,Express Air,98.32,55.98,13.88,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Small Box,0.36,2/26/2010,Claudia Miner,Xerox 1882,2/27/2010
5277.0,37541.0,Medium,18.0,1373.11,0.1,Regular Air,-599.54,80.98,35.0,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Large Box,0.81,2/26/2010,Claudia Miner,Carina Double Wide Media Storage Towers in Natural & Black,2/28/2010
5286.0,37634.0,Medium,32.0,368.18,0.07,Regular Air,-36.78,12.21,4.81,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Small Box,0.58,5/21/2012,Brendan Dodson,Portable Personal File Box,5/22/2012
5312.0,37793.0,Not Specified,16.0,224.47,0.08,Regular Air,-49.31,13.9,7.59,Northwest Territories,Northwest Territories,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,0.56,11/8/2009,Dorothy Wardle,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",11/9/2009
5325.0,37860.0,Medium,1.0,104.85,0.07,Regular Air,-98.31,55.5,52.2,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Medium Box,0.72,8/27/2010,Mike Pelletier,Eldon Cleatmat Chair Mats for Medium Pile Carpets,8/29/2010
5472.0,38884.0,High,47.0,256.0,0.03,Regular Air,-119.84,5.28,5.66,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,Small Box,0.4,8/17/2012,Edward Hooks,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),8/18/2012
5473.0,38884.0,High,20.0,6067.76,0.06,Delivery Truck,-98.05,296.18,54.12,Northwest Territories,Northwest Territories,Consumer,Furniture,Tables,Jumbo Box,0.76,8/17/2012,Edward Hooks,Hon 94000 Series Round Tables,8/18/2012
5559.0,39364.0,High,29.0,2754.93,0.06,Regular Air,-1.33,92.23,39.61,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Medium Box,0.67,11/9/2012,Jamie Kunitz,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",11/10/2012
5560.0,39364.0,High,15.0,19417.55,0.03,Regular Air,8417.57,1270.99,19.99,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.35,11/9/2012,Jamie Kunitz,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,11/11/2012
5569.0,39457.0,Critical,40.0,4842.21,0.03,Delivery Truck,-1975.26,122.99,70.2,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,0.74,6/2/2011,Julia West,"Global High-Back Leather Tilter, Burgundy",6/2/2011
5598.0,39683.0,High,31.0,615.58,0.04,Regular Air,168.0,18.99,5.23,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.37,8/10/2011,Jeremy Lonsdale,Poly Designer Cover & Back,8/13/2011
5599.0,39683.0,High,41.0,8387.1,0.1,Regular Air,2113.95,218.08,18.06,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Large Box,0.57,8/10/2011,Jeremy Lonsdale,"Lifetime Advantage Folding Chairs, 4/Carton",8/11/2011
5600.0,39683.0,High,6.0,126.02,0.09,Regular Air,66.97,20.24,6.67,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Small Pack,0.49,8/10/2011,Jeremy Lonsdale,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",8/11/2011
5601.0,39683.0,High,30.0,68.14,0.0,Regular Air,6.37,2.18,0.78,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Rubber Bands,Wrap Bag,0.52,8/10/2011,Jeremy Lonsdale,Stockwell Push Pins,8/12/2011
5628.0,39846.0,Low,14.0,71.47,0.06,Regular Air,-62.73,4.98,4.62,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Small Pack,0.64,2/27/2009,Cindy Schnelling,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",3/6/2009
5659.0,40036.0,Not Specified,10.0,568.3355,0.02,Regular Air,-147.36,65.99,8.99,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Small Box,0.58,6/7/2010,Heather Kirkland,8260,6/8/2010
5662.0,40067.0,Low,38.0,2157.3085,0.0,Regular Air,519.25,65.99,5.31,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Small Box,0.57,2/17/2012,Alan Barnes,3390,2/19/2012
5675.0,40132.0,Low,26.0,1363.0,0.04,Delivery Truck,149.83,50.98,14.19,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,0.56,2/23/2012,Hunter Glantz,"Global Deluxe Stacking Chair, Gray",2/29/2012
5676.0,40132.0,Low,36.0,4698.5,0.04,Delivery Truck,-219.38,124.49,51.94,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,Jumbo Box,0.63,2/23/2012,Hunter Glantz,Bevis 36 x 72 Conference Tables,2/29/2012
5677.0,40132.0,Low,16.0,347.47,0.09,Regular Air,-86.2,22.38,15.1,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.38,2/23/2012,Hunter Glantz,"Avery Flip-Chart Easel Binder, Black",3/2/2012
5681.0,40160.0,Critical,23.0,1404.22,0.1,Regular Air,202.87,63.94,14.48,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,Small Box,0.46,10/15/2009,Julia West,"Howard Miller 16"" Diameter Gallery Wall Clock",10/16/2009
5719.0,40518.0,Critical,3.0,17.52,0.05,Regular Air,-12.16,4.13,5.04,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.38,3/13/2009,Carlos Daly,"ACCOHIDE 3-Ring Binder, Blue, 1""",3/14/2009
5746.0,40804.0,Medium,36.0,4273.8,0.06,Delivery Truck,-1775.83,122.99,70.2,Northwest Territories,Northwest Territories,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,0.74,3/12/2010,Barry French,"Global High-Back Leather Tilter, Burgundy",3/14/2010
5764.0,40902.0,Low,25.0,192.18,0.02,Regular Air,-48.88,7.1,6.05,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.39,7/7/2009,Susan Vittorini,"Wilson Jones Hanging View Binder, White, 1""",7/9/2009
5790.0,41063.0,Low,22.0,483.96,0.01,Regular Air,-34.09,21.38,8.99,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,0.59,11/21/2012,Carl Jackson,Boston 1730 StandUp Electric Pencil Sharpener,11/23/2012
5791.0,41063.0,Low,10.0,308.363,0.04,Regular Air,42.27,35.99,0.99,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Small Pack,0.35,11/21/2012,Carl Jackson,Accessory31,11/28/2012
5792.0,41063.0,Low,26.0,1911.4035,0.06,Regular Air,822.89,85.99,1.25,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Small Pack,0.39,11/21/2012,Carl Jackson,Accessory8,11/28/2012
5802.0,41153.0,Medium,29.0,862.2,0.1,Regular Air,-45.1,30.73,4.0,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Small Box,0.75,3/2/2009,Alan Barnes,Fellowes 17-key keypad for PS/2 interface,3/3/2009
5805.0,41184.0,High,7.0,120.03,0.02,Regular Air,-56.06,15.7,11.25,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Small Box,0.6,9/22/2011,Charlotte Melton,Hanging Personal Folder File,9/24/2011
5835.0,41409.0,Not Specified,1.0,18.92,0.0,Regular Air,-18.25,11.5,7.19,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,0.4,7/21/2011,Beth Thompson,Ibico Covers for Plastic or Wire Binding Elements,7/23/2011
5877.0,41696.0,Not Specified,45.0,237.28,0.03,Express Air,-2088.68,4.48,49.0,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Appliances,Large Box,0.6,7/13/2009,Bryan Mills,Hoover Portapower Portable Vacuum,7/15/2009
5944.0,42209.0,High,5.0,324.55,0.08,Regular Air,-12.82,67.84,0.99,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Small Box,0.58,3/29/2010,Alan Barnes,Fellowes Command Center 5-outlet power strip,3/29/2010
5945.0,42209.0,High,31.0,8901.78,0.04,Regular Air,2795.36,276.2,24.49,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Large Box,,3/29/2010,Alan Barnes,SAFCO Arco Folding Chair,4/1/2010
6007.0,42561.0,Low,15.0,1062.959,0.07,Express Air,298.48,85.99,2.5,Northwest Territories,Northwest Territories,Consumer,Technology,Telephones and Communication,Small Box,0.35,2/6/2010,Beth Paige,Accessory12,2/8/2010
6009.0,42564.0,Low,35.0,7468.86,0.02,Delivery Truck,2155.41,200.98,23.76,Northwest Territories,Northwest Territories,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,0.58,9/12/2012,Mike Pelletier,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",9/19/2012
6029.0,42695.0,Not Specified,12.0,710.328,0.02,Regular Air,-10.3,65.99,5.31,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Small Box,0.57,12/22/2010,Delfina Latchford,3390,12/24/2010
6067.0,42981.0,Critical,4.0,3510.82,0.05,Regular Air,232.44,896.99,19.99,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,0.38,5/30/2009,Susan Vittorini,GBC DocuBind TL300 Electric Binding System,6/1/2009
